transaction_id,items,date
9155,"chicken, yogurt, cheese",2024-06-26
9156,"milk, salt, bread, oil, butter, rice",2024-11-18
9157,"butter, tomato, potato",2024-11-30
9158,"sugar, cereal",2025-11-12
9159,"cereal, chicken, eggs, sugar, apple",2024-09-20
9160,"salt, apple, bread, yogurt, cheese",2025-11-04
9161,"rice, yogurt, milk",2024-10-21
9162,"oil, salt, beef",2025-05-25
9163,"cereal, sugar, orange, pasta, cheese, salt",2024-04-25
9164,"yogurt, chicken",2025-11-04
9165,"milk, sugar, chicken, beef, cheese",2024-12-16
9166,"cereal, butter, sugar, eggs",2024-04-05
9167,"sugar, salt, rice, pasta",2024-11-17
9168,"potato, eggs",2024-04-01
9169,"pasta, beef, tomato",2025-07-25
9170,"orange, rice",2024-12-15
9171,"pasta, onion, orange, rice, milk",2024-04-05
9172,"bread, beef",2025-10-27
9173,"yogurt, pasta, salt",2024-12-29
9174,"cheese, eggs, chicken",2025-01-22
9175,"milk, butter",2025-06-23
9176,"beef, pasta",2024-03-03
9177,"banana, cheese, beef",2024-07-25
9178,"cheese, beef",2025-05-22
9179,"cheese, onion, beef",2025-01-17
9180,"milk, salt",2024-05-20
9181,"potato, orange, butter, milk, salt",2025-02-11
9182,"apple, onion, cereal, eggs",2024-03-17
9183,"potato, orange, beef, eggs, sugar",2024-04-10
9184,"apple, beef, chicken",2025-10-29
9185,"milk, salt, tomato, butter",2024-08-28
9186,"yogurt, oil, bread, beef, rice",2025-12-26
9187,"butter, orange, yogurt, cereal, sugar, milk",2025-01-12
9188,"salt, banana, rice, oil, sugar, orange",2024-01-13
9189,"milk, beef, sugar",2025-02-16
9190,"salt, orange, cereal, milk",2025-06-05
9191,"salt, bread, chicken, eggs, pasta, milk",2025-04-07
9192,"sugar, beef, banana, chicken",2025-08-12
9193,"milk, sugar, apple, cheese, rice, pasta",2025-05-08
9194,"tomato, eggs, pasta, banana, butter",2025-04-19
9195,"chicken, cereal",2025-02-08
9196,"oil, banana, rice, beef, tomato, potato",2025-10-14
9197,"pasta, eggs",2024-12-05
9198,"salt, oil, apple",2024-07-06
9199,"rice, onion, bread",2025-07-17
9200,"salt, beef, chicken, banana, eggs",2024-02-07
9201,"yogurt, salt, bread, sugar",2025-11-03
9202,"salt, tomato, eggs, beef",2024-01-18
9203,"orange, yogurt, banana",2024-12-16
9204,"onion, yogurt, pasta",2025-09-27
9205,"cheese, yogurt, milk",2025-10-19
9206,"banana, orange, chicken",2024-08-26
9207,"cheese, onion, banana, oil",2024-12-04
9208,"potato, oil, chicken, butter",2025-03-02
9209,"potato, bread",2025-08-25
9210,"milk, bread, sugar",2025-05-09
9211,"apple, chicken, butter, bread, rice",2024-11-18
9212,"sugar, pasta, orange",2025-01-12
9213,"onion, sugar, oil, salt, orange",2024-06-11
9214,"milk, banana, beef, potato, butter",2025-04-29
9215,"cheese, rice, cereal, bread, oil",2025-02-18
9216,"potato, beef, butter, milk",2025-06-18
9217,"orange, milk, rice",2025-06-08
9218,"butter, oil, chicken, sugar",2025-05-30
9219,"salt, butter, bread",2025-10-10
9220,"onion, banana",2025-11-25
9221,"rice, onion, banana, butter, salt",2025-03-06
9222,"cereal, onion, apple, orange, eggs, chicken",2025-05-28
9223,"beef, rice, yogurt",2025-01-04
9224,"bread, salt, sugar, banana, beef, rice",2024-10-23
9225,"potato, salt, bread",2025-03-12
9226,"tomato, cheese, eggs, sugar, bread",2024-05-26
9227,"orange, bread",2024-02-17
9228,"oil, apple, beef, eggs",2024-11-23
9229,"chicken, beef, rice",2025-03-13
9230,"potato, cereal, cheese, eggs, chicken",2025-02-03
9231,"banana, beef, pasta, tomato, cereal, yogurt",2024-12-06
9232,"rice, milk",2024-09-25
9233,"cheese, milk, bread, tomato, sugar, pasta",2024-06-12
9234,"tomato, banana, beef, apple, eggs, cheese",2025-07-07
9235,"banana, milk, sugar",2024-04-21
9236,"chicken, tomato, sugar",2024-10-24
9237,"cereal, eggs, pasta",2024-01-22
9238,"orange, butter, cheese",2025-02-03
9239,"orange, pasta, rice, salt",2025-05-25
9240,"oil, rice, cheese",2025-11-14
9241,"sugar, eggs, butter, apple",2025-11-19
9242,"potato, sugar, rice",2025-07-11
9243,"bread, banana",2025-06-13
9244,"chicken, eggs, milk",2025-06-06
9245,"orange, apple, tomato, butter, yogurt, banana",2024-12-06
9246,"salt, potato",2025-04-04
9247,"orange, milk",2025-03-24
9248,"salt, eggs, sugar",2025-08-11
9249,"cheese, butter, oil, beef, orange",2024-03-19
9250,"cheese, oil, eggs, pasta, sugar, milk",2025-06-12
9251,"onion, butter",2024-11-10
9252,"banana, butter, milk",2024-05-04
9253,"rice, tomato, eggs, bread, orange",2024-04-18
9254,"milk, potato, eggs, oil, tomato",2024-03-17
9255,"apple, orange, potato, bread, pasta",2024-02-12
9256,"eggs, cereal, orange",2024-01-02
9257,"banana, apple",2024-05-08
9258,"sugar, pasta, salt, butter",2024-10-07
9259,"apple, potato",2025-09-09
9260,"chicken, cereal, salt, pasta, oil, rice",2025-09-29
9261,"cereal, banana, milk, eggs, chicken",2024-11-06
9262,"pasta, beef, onion, yogurt, bread",2025-07-19
9263,"pasta, tomato, butter, onion, potato",2024-01-23
9264,"butter, salt, beef, cereal, cheese, eggs",2024-08-03
9265,"cereal, pasta",2024-07-15
9266,"milk, chicken, onion, oil, butter, cereal",2024-01-19
9267,"sugar, cereal, tomato, orange",2025-05-21
9268,"bread, salt",2025-10-10
9269,"cheese, milk",2024-01-25
9270,"salt, apple, orange, cheese, sugar",2025-09-24
9271,"banana, eggs, sugar, salt",2024-07-12
9272,"orange, banana, bread, potato, tomato, milk",2024-01-11
9273,"bread, onion, oil, salt",2025-05-13
9274,"beef, onion, cereal",2025-10-19
9275,"tomato, cheese, cereal, pasta",2025-10-08
9276,"potato, rice, apple, tomato, yogurt",2024-06-19
9277,"butter, tomato",2024-10-26
9278,"cheese, beef, eggs, yogurt",2026-01-01
9279,"banana, eggs, chicken",2025-06-15
9280,"banana, beef",2024-08-10
9281,"tomato, salt, cereal, pasta, oil, yogurt",2024-04-16
9282,"bread, rice, oil, yogurt, cheese",2024-05-05
9283,"onion, cheese, tomato",2025-04-16
9284,"potato, onion",2025-10-11
9285,"bread, salt, apple, tomato, potato, sugar",2025-01-27
9286,"banana, yogurt",2024-10-27
9287,"bread, apple, yogurt, tomato, potato, chicken",2025-11-03
9288,"eggs, salt, oil, beef, yogurt, tomato",2025-04-14
9289,"chicken, onion, banana, milk, apple, potato",2024-04-06
9290,"eggs, orange, banana, onion, rice",2024-12-23
9291,"cereal, beef",2025-12-20
9292,"potato, apple, cereal, sugar, eggs",2024-07-25
9293,"onion, apple, banana, cheese, milk, bread",2024-12-14
9294,"tomato, cheese, banana, onion, chicken, milk",2024-03-03
9295,"pasta, butter",2024-10-23
9296,"milk, apple, banana, salt, oil",2024-08-05
9297,"rice, onion, salt, cereal",2025-04-13
9298,"potato, salt, bread, milk",2024-08-08
9299,"apple, milk",2025-02-23
9300,"salt, beef, yogurt",2024-08-27
9301,"eggs, salt",2025-11-30
9302,"apple, chicken, banana, tomato, yogurt, rice",2024-04-29
9303,"pasta, yogurt",2024-05-30
9304,"apple, orange, bread, butter, beef",2024-03-29
9305,"cheese, beef, rice",2025-02-02
9306,"eggs, sugar, bread",2025-08-18
9307,"cereal, cheese, tomato, salt, bread",2024-02-24
9308,"cheese, onion, beef",2024-07-27
9309,"oil, orange, chicken, apple, banana",2025-10-29
9310,"potato, milk, orange, bread, yogurt, cheese",2025-10-04
9311,"eggs, milk, pasta, salt",2025-04-09
9312,"beef, sugar",2025-09-20
9313,"potato, rice, banana, apple",2025-10-30
9314,"eggs, tomato",2024-01-25
9315,"beef, orange, oil, milk, butter, eggs",2024-11-27
9316,"cheese, milk, potato, salt",2025-02-10
9317,"yogurt, beef, cheese, chicken, sugar, butter",2024-09-17
9318,"orange, rice, pasta, apple, milk, chicken",2024-02-17
9319,"salt, banana",2025-07-27
9320,"oil, banana, cereal, salt, onion, rice",2025-12-04
9321,"cheese, rice, tomato, potato",2025-11-01
9322,"salt, cereal, sugar, yogurt, rice",2024-10-07
9323,"banana, chicken, tomato, sugar, butter",2024-11-03
9324,"rice, orange, banana, tomato, beef, potato",2024-01-24
9325,"apple, onion, cereal, bread, oil",2024-12-17
9326,"yogurt, tomato",2025-05-19
9327,"eggs, onion, salt, potato",2025-11-22
9328,"tomato, yogurt, onion",2024-05-09
9329,"cheese, oil, yogurt, butter, bread",2024-11-30
9330,"tomato, eggs",2025-09-02
9331,"yogurt, sugar, apple, banana, butter",2024-12-21
9332,"oil, rice, sugar",2025-08-22
9333,"oil, bread, beef",2025-04-27
9334,"apple, oil",2024-11-13
9335,"salt, chicken, pasta",2025-08-05
9336,"banana, eggs, bread, cereal",2024-04-29
9337,"onion, yogurt, apple, eggs, chicken",2024-08-20
9338,"oil, milk, yogurt, cheese",2025-11-23
9339,"eggs, salt",2024-10-09
9340,"banana, bread, rice, milk",2025-06-12
9341,"sugar, potato",2025-06-19
9342,"milk, apple, beef, potato, sugar, butter",2024-04-12
9343,"eggs, bread, onion, salt, orange",2024-09-16
9344,"apple, pasta",2025-03-31
9345,"yogurt, oil, cheese",2024-04-28
9346,"butter, tomato, oil, milk, sugar, cereal",2024-07-25
9347,"pasta, butter, milk, cereal, eggs",2024-06-27
9348,"chicken, cheese, yogurt, rice, sugar",2024-08-05
9349,"chicken, yogurt",2024-07-17
9350,"tomato, apple, bread, salt, pasta",2025-02-10
9351,"tomato, oil",2025-11-09
9352,"apple, bread, tomato",2024-07-18
9353,"onion, oil",2024-02-10
9354,"sugar, bread, beef",2025-05-05
9355,"bread, salt, chicken, apple, pasta",2024-03-10
9356,"onion, orange, salt, cheese, bread, milk",2025-06-02
9357,"bread, beef, salt, tomato",2024-05-06
9358,"chicken, cheese, milk, apple",2025-12-04
9359,"chicken, butter, apple, beef",2024-12-13
9360,"cheese, salt",2024-05-04
9361,"salt, milk, eggs, rice, apple",2025-05-01
9362,"rice, chicken, potato, beef, tomato",2024-05-27
9363,"eggs, oil, yogurt, banana, beef, cheese",2025-06-04
9364,"chicken, milk, yogurt, oil, cereal, butter",2025-08-26
9365,"potato, cereal, pasta, onion, eggs, chicken",2024-03-22
9366,"milk, salt, butter",2025-01-24
9367,"oil, chicken, orange",2024-02-15
9368,"orange, tomato, apple, butter",2024-02-01
9369,"beef, oil, onion, milk",2024-10-11
9370,"apple, potato, banana, salt, beef",2024-08-27
9371,"apple, banana, beef",2024-05-13
9372,"onion, eggs, sugar",2025-09-01
9373,"yogurt, banana, onion",2025-09-03
9374,"eggs, potato, beef",2024-08-13
9375,"orange, onion, eggs, rice, milk, pasta",2025-01-15
9376,"cereal, orange, cheese",2024-11-03
9377,"oil, milk, onion, eggs, orange",2025-12-21
9378,"tomato, sugar",2025-11-17
9379,"onion, rice, cheese, pasta, banana",2025-09-02
9380,"beef, salt, apple, eggs, chicken",2025-01-21
9381,"banana, bread, cheese, tomato",2024-10-10
9382,"eggs, cereal, milk, orange",2024-06-08
9383,"eggs, yogurt, oil, pasta, cheese, apple",2024-09-14
9384,"bread, rice",2024-02-01
9385,"onion, rice, eggs, potato, tomato, beef",2025-05-09
9386,"chicken, cheese, oil, beef, orange",2024-11-06
9387,"rice, chicken, milk, orange, salt, tomato",2024-01-09
9388,"salt, yogurt",2024-11-01
9389,"oil, salt, potato",2025-06-09
9390,"banana, milk, rice, beef, sugar, tomato",2024-07-17
9391,"orange, oil",2024-02-27
9392,"cheese, oil, eggs",2025-12-06
9393,"cheese, orange, banana, cereal, bread, milk",2024-02-25
9394,"pasta, cheese, oil, tomato, rice",2025-09-07
9395,"tomato, potato, banana, onion, orange",2024-01-06
9396,"sugar, onion, rice",2024-12-12
9397,"beef, sugar",2025-07-27
9398,"butter, apple, tomato, banana",2025-08-09
9399,"butter, sugar, cheese, bread, yogurt",2024-02-22
9400,"eggs, banana, sugar",2025-02-09
9401,"milk, bread, potato, eggs, apple, banana",2025-09-09
9402,"pasta, bread, orange, butter",2025-05-24
9403,"pasta, bread, tomato, yogurt, orange, salt",2025-10-18
9404,"chicken, orange",2024-05-30
9405,"yogurt, salt, orange, milk",2025-02-04
9406,"potato, yogurt",2025-06-20
9407,"apple, oil, yogurt, potato",2025-02-27
9408,"cereal, onion, eggs, yogurt, chicken",2024-04-17
9409,"butter, bread, apple",2025-06-06
9410,"butter, apple",2024-10-23
9411,"sugar, chicken, tomato, salt, oil, eggs",2025-01-29
9412,"sugar, tomato",2025-08-31
9413,"salt, yogurt, milk, banana, pasta, tomato",2025-06-10
9414,"sugar, pasta, beef, oil",2024-12-31
9415,"butter, cheese, bread, tomato, oil",2024-07-26
9416,"orange, eggs, beef, cereal, sugar",2025-04-29
9417,"bread, apple",2025-07-30
9418,"sugar, rice",2024-11-22
9419,"tomato, onion, banana, apple, chicken, milk",2024-09-03
9420,"cereal, beef, onion, milk, tomato, oil",2024-11-23
9421,"rice, tomato, milk",2024-05-31
9422,"chicken, bread, orange, butter, apple, milk",2024-03-16
9423,"eggs, onion, beef",2024-07-12
9424,"eggs, beef",2025-04-20
9425,"yogurt, chicken",2025-02-25
9426,"onion, cereal, sugar, salt, orange",2025-05-11
9427,"salt, yogurt, cheese, eggs, butter",2025-02-03
9428,"orange, potato, sugar, oil, milk, pasta",2025-04-16
9429,"potato, banana, cereal, butter, sugar, yogurt",2025-10-04
9430,"banana, apple",2024-03-26
9431,"orange, tomato, butter, milk, apple, beef",2025-03-03
9432,"banana, cereal, tomato",2025-02-27
9433,"orange, bread, beef, banana",2024-08-26
9434,"beef, butter, apple, oil, pasta",2025-09-06
9435,"cheese, pasta, bread, onion",2024-02-15
9436,"rice, yogurt, milk, cheese, cereal, banana",2024-11-24
9437,"bread, cereal, potato, chicken, rice, sugar",2025-02-24
9438,"butter, salt, rice, banana, sugar, bread",2024-03-05
9439,"potato, salt, rice, tomato, beef",2024-01-30
9440,"yogurt, rice, sugar",2024-12-16
9441,"sugar, pasta, cereal, cheese",2024-11-01
9442,"salt, cheese, bread, onion, tomato, orange",2025-03-13
9443,"chicken, cheese, potato",2025-12-13
9444,"butter, cheese",2025-02-18
9445,"rice, salt, onion, cheese, cereal, sugar",2025-01-23
9446,"cheese, butter, yogurt, eggs",2024-02-28
9447,"banana, bread, milk, pasta, sugar, beef",2025-09-27
9448,"sugar, pasta",2025-07-13
9449,"beef, pasta, bread",2024-12-23
9450,"sugar, eggs, butter, milk, yogurt",2025-06-12
9451,"orange, banana",2025-11-15
9452,"banana, rice",2024-08-12
9453,"eggs, sugar",2025-05-23
9454,"sugar, rice, milk",2025-07-14
9455,"orange, salt, eggs, milk, rice, banana",2024-11-29
9456,"milk, pasta, eggs, tomato, banana, rice",2025-06-25
9457,"beef, salt, sugar, eggs, tomato",2025-04-30
9458,"bread, cereal, sugar, apple",2024-11-30
9459,"eggs, milk, banana, butter, potato",2024-03-26
9460,"tomato, yogurt",2024-02-25
9461,"chicken, banana, yogurt",2024-05-16
9462,"orange, cereal, banana, rice, chicken",2024-01-12
9463,"milk, butter, potato",2024-01-12
9464,"sugar, yogurt",2024-09-28
9465,"banana, eggs",2025-04-18
9466,"yogurt, eggs, bread, oil, apple, orange",2025-04-19
9467,"yogurt, onion, oil",2025-07-10
9468,"oil, salt, chicken, cheese, sugar, beef",2024-05-22
9469,"salt, oil, orange, rice, tomato, onion",2024-08-26
9470,"orange, beef, tomato",2025-01-16
9471,"bread, sugar, orange",2024-05-27
9472,"cereal, orange",2025-04-12
9473,"orange, pasta",2024-10-12
9474,"cheese, potato, tomato, banana",2025-09-08
9475,"banana, sugar, salt, rice, onion, pasta",2024-05-18
9476,"beef, apple, bread, orange, cheese, rice",2025-08-22
9477,"onion, sugar",2025-07-11
9478,"milk, apple, oil",2024-01-31
9479,"bread, eggs, sugar, cereal, milk, salt",2025-04-04
9480,"yogurt, cereal, sugar",2025-03-01
9481,"pasta, salt, beef, rice",2024-07-30
9482,"cereal, potato, salt",2025-03-30
9483,"sugar, cereal, apple, rice, cheese, banana",2025-03-21
9484,"sugar, rice, tomato, eggs",2024-10-14
9485,"beef, butter, yogurt, bread, potato",2025-11-29
9486,"sugar, rice, beef, yogurt",2024-09-27
9487,"apple, potato, bread",2025-11-22
9488,"chicken, onion, cheese, rice, bread",2025-11-13
9489,"chicken, beef, yogurt, salt, sugar, milk",2025-12-09
9490,"chicken, butter, eggs, pasta, salt, cereal",2024-01-09
9491,"cereal, salt",2024-10-19
9492,"yogurt, bread",2024-10-08
9493,"banana, chicken, salt, potato, rice",2024-08-04
9494,"orange, cheese, apple, sugar, potato",2025-09-25
9495,"bread, tomato, apple, banana, oil",2024-01-16
9496,"oil, banana, yogurt",2025-05-24
9497,"pasta, onion, eggs",2025-04-17
9498,"sugar, yogurt, butter, onion, beef, oil",2025-09-27
9499,"chicken, pasta",2024-10-07
9500,"cheese, tomato, rice",2024-05-12
9501,"banana, yogurt, sugar, tomato, pasta",2024-09-08
9502,"cheese, yogurt, eggs, milk",2024-03-09
9503,"yogurt, salt, eggs",2025-08-16
9504,"potato, butter, oil, milk",2025-10-08
9505,"yogurt, onion, oil, rice",2024-11-27
9506,"oil, banana",2025-01-14
9507,"milk, banana, oil, potato",2024-10-15
9508,"eggs, potato, banana",2025-06-11
9509,"salt, yogurt",2025-04-26
9510,"beef, orange, cheese, rice, eggs",2025-07-29
9511,"tomato, banana, orange, apple, cereal, sugar",2024-05-20
9512,"milk, apple, banana, rice, tomato",2024-03-07
9513,"eggs, yogurt, chicken, cheese",2024-10-20
9514,"oil, cheese, orange",2024-04-18
9515,"orange, cheese, banana",2024-04-05
9516,"cheese, pasta, bread, yogurt",2025-03-17
9517,"cheese, yogurt",2024-11-09
9518,"cereal, tomato, oil, bread, chicken",2024-06-28
9519,"cheese, onion",2024-01-10
9520,"rice, chicken, butter",2025-02-02
9521,"salt, tomato, pasta",2025-10-04
9522,"orange, salt, cheese, tomato, oil, eggs",2024-05-25
9523,"chicken, oil, cheese, potato, salt",2024-02-03
9524,"tomato, banana",2024-10-09
9525,"chicken, milk, cheese, tomato",2024-02-02
9526,"tomato, potato, butter, salt, pasta",2025-10-14
9527,"chicken, apple",2025-11-06
9528,"yogurt, pasta, banana, chicken",2024-08-06
9529,"bread, butter, potato, sugar, eggs",2025-03-16
9530,"pasta, salt",2024-05-02
9531,"rice, oil, cheese",2025-07-04
9532,"banana, butter, rice, chicken, milk, orange",2025-11-25
9533,"milk, banana, cheese, chicken",2025-08-19
9534,"chicken, tomato, yogurt, rice, beef, banana",2025-08-26
9535,"eggs, cereal, potato, pasta, salt, onion",2024-11-06
9536,"yogurt, oil",2025-12-08
9537,"yogurt, milk, apple, orange, bread, cereal",2024-07-23
9538,"chicken, potato, cereal, orange, milk, salt",2025-04-27
9539,"onion, banana, beef, eggs, bread",2024-06-26
9540,"pasta, salt, bread, apple, banana",2024-09-09
9541,"apple, onion",2025-03-08
9542,"potato, beef, bread, butter, cheese",2024-03-22
9543,"apple, yogurt, butter, salt, milk, orange",2025-08-13
9544,"potato, cheese, sugar, orange, yogurt",2024-01-27
9545,"cereal, cheese, banana, apple, milk, bread",2025-09-10
9546,"salt, milk, onion, yogurt, apple",2024-12-15
9547,"chicken, cereal, onion, bread, apple",2024-06-10
9548,"eggs, potato, cereal, oil, orange",2024-09-21
9549,"banana, chicken, rice, sugar, oil, salt",2025-08-05
9550,"butter, eggs, orange, banana, yogurt, apple",2025-02-13
9551,"sugar, beef",2024-02-25
9552,"pasta, yogurt, beef, potato, eggs",2025-02-21
9553,"pasta, beef, butter",2025-11-22
9554,"cheese, chicken, oil",2024-09-17
9555,"beef, apple, orange, eggs",2025-04-21
9556,"apple, butter, chicken, cheese, milk, potato",2024-08-27
9557,"yogurt, salt, cereal, tomato, sugar, potato",2025-02-22
9558,"pasta, beef, bread, apple, sugar",2024-02-17
9559,"orange, cheese, milk",2024-11-19
9560,"salt, apple, milk, cheese, tomato",2024-09-23
9561,"cheese, tomato, onion, pasta",2025-08-27
9562,"eggs, orange, beef, chicken, cheese, banana",2025-07-15
9563,"yogurt, bread, apple",2024-01-12
9564,"milk, potato, onion, chicken",2025-04-30
9565,"beef, salt, chicken, oil",2024-09-27
9566,"beef, onion, sugar, banana, apple, chicken",2025-05-26
9567,"butter, tomato, beef",2025-04-12
9568,"orange, tomato, cereal, chicken",2024-05-24
9569,"oil, tomato",2025-12-14
9570,"orange, chicken, tomato, cheese",2025-02-18
9571,"oil, apple, banana, rice, pasta",2024-06-28
9572,"sugar, cheese, oil, cereal, bread, orange",2025-06-27
9573,"pasta, orange, milk",2025-04-11
9574,"oil, eggs, beef, rice, chicken",2024-02-19
9575,"apple, banana, butter, eggs, yogurt",2025-12-04
9576,"potato, orange, sugar, cheese, chicken",2025-02-18
9577,"rice, beef, orange, eggs, chicken, banana",2025-05-24
9578,"apple, onion, bread, cereal, orange",2024-03-26
9579,"salt, oil",2024-08-31
9580,"bread, banana, potato, apple, tomato",2024-02-23
